whs_source_page,comments,whs_site_id,latitude,longitude,name,edited name,wikipedia_link,Country,iso_code,Criteria,Date of Inscription,size_has,Region,Edited region
http://whc.unesco.org/en/list/269,,269,46.62945,10.44765,Benedictine Convent of St John at Müstair,Benedictine Convent of St John at Müstair,http://en.wikipedia.org/wiki/Benedictine_Convent_of_Saint_John,Switzerland,CH,iii,,2036,N46 37 46.02 E10 26 51.54,N46 37 46.02 E10 26 51.54
http://whc.unesco.org/en/list/1239,,1239,52.448333,13.45,Berlin Modernism Housing Estates,Berlin Modernism Housing Estates,http://en.wikipedia.org/wiki/Modernist_Housing_Estates,Germany,DE,"ii,iv",,88,N52 26 54 E13 26 60,N52 26 54 E13 26 60
http://whc.unesco.org/en/list/1108,,1108,32.59722,35.18222,"Biblical Tels - Megiddo, Hazor, Beer Sheba","Biblical Tels - Megiddo, Hazor, Beer Sheba",http://en.wikipedia.org/wiki/Tel_Hazor,Israel,IL,"ii,iii,iv,vi",,96,N32 35 49.992 E35 10 55.992,N32 35 49.992 E35 10 55.992
http://whc.unesco.org/en/list/1339,,1339,11.6,165.380556,Bikini Atoll Nuclear Test Site,Bikini Atoll Nuclear Test Site,http://en.wikipedia.org/wiki/Bikini_Atoll,Marshall Islands,MH,"iv,vi",,73500,N11 35 60 E165 22 50,N11 35 60 E165 22 50
http://whc.unesco.org/en/list/555,,555,59.33514,17.54264,Birka and HovgÃ¥rden,Birka and Hovgården,http://en.wikipedia.org/wiki/Hovg%C3%A5rden,Sweden,SE,"iii,iv",1993,,Stockholm County (Region of Uppland),Stockholm County (Region of Uppland)
http://whc.unesco.org/en/list/1222,,1222,34.388333,47.436667,Bisotun,Bisotun,http://en.wikipedia.org/wiki/Behistun_Inscription,Iran (Islamic Republic of),IR,"ii,iii",2006,187,Province of Kermanshah,Province of Kermanshah
http://whc.unesco.org/en/list/984,,984,51.776389,-3.088056,Blaenavon Industrial Landscape,Blaenavon Industrial Landscape,http://en.wikipedia.org/wiki/Blaenavon,United Kingdom of Great Britain and Northern Ireland,GB,"iii,iv",2000,3290,"Blaenavon,40 km NE of Cardiff, Wales","Blaenavon,40 km NE of Cardiff, Wales"
http://whc.unesco.org/en/list/425,,425,51.841944,-1.361389,Blenheim Palace,Blenheim Palace,http://en.wikipedia.org/wiki/Blenheim_Palace,United Kingdom of Great Britain and Northern Ireland,GB,"ii,iv",1987,,"Oxfordshire, England","Oxfordshire, England"
http://whc.unesco.org/en/list/1256,,1256,44.838889,-0.572222,"Bordeaux, Port of the Moon","Bordeaux, Port of the Moon",http://en.wikipedia.org/wiki/Bordeaux,France,FR,"ii,iv",2007,1731,"Department of Gironde, Region of Aquitaine","Department of Gironde, Region of Aquitaine"
http://whc.unesco.org/en/list/592,,592,-7.60778,110.20361,Borobudur Temple Compounds,Borobudur Temple Compounds,http://en.wikipedia.org/wiki/Borobudur_Temple_Compounds,Indonesia,ID,"i,ii,vi",1991,,"Regency of Magelang, Province of Central Java","Regency of Magelang, Province of Central Java"
http://whc.unesco.org/en/list/824,,824,45.399111,11.880667,"Botanical Garden (Orto Botanico), Padua","Botanical Garden (Orto Botanico), Padua",http://en.wikipedia.org/wiki/Orto_botanico_di_Padova,Italy,IT,"ii,iii",1997,2.2,"City and Province of Padova, Veneto Region,","City and Province of Padova, Veneto Region,"
http://whc.unesco.org/en/list/635,,635,47.082222,2.398333,Bourges Cathedral,Bourges Cathedral,http://en.wikipedia.org/wiki/Bourges_Cathedral,France,FR,"i,iv",1992,0.56,"Department of Cher, Centre Region","Department of Cher, Centre Region"
http://whc.unesco.org/en/list/42,,42,42.65,23.266667,Boyana Church,Boyana Church,http://en.wikipedia.org/wiki/Boyana_Church,Bulgaria,BG,"ii,iii",1979,0.68,"Boyana district, Sofia","Boyana district, Sofia"
http://whc.unesco.org/en/list/445,,445,-15.78333,-47.9,Brasilia,Brasilia,http://en.wikipedia.org/wiki/Bras%25C3%25ADlia,Brazil,BR,"i,iv",1987,,Federal District,Federal District
http://whc.unesco.org/en/list/1000,,1000,-3.857944,-32.425111,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,http://en.wikipedia.org/wiki/Fernando_de_Noronha,Brazil,BR,"vii,ix,x",2001,42270,Pernambuco and Rio Grande do Norte States,Pernambuco and Rio Grande do Norte States
http://whc.unesco.org/en/list/910,,910,17.34694,-62.83722,Brimstone Hill Fortress National Park,Brimstone Hill Fortress National Park,http://en.wikipedia.org/wiki/Brimstone_Hill_Fortress_National_Park,Saint Kitts and Nevis,KN,"iii,iv",1999,,"Parish of St Thomas, St Christopher (St Kitts)","Parish of St Thomas, St Christopher (St Kitts)"
http://whc.unesco.org/en/list/579,,579,61.12056,21.7775,Bronze Age Burial Site of SammallahdenmÃ¤ki,Bronze Age Burial Site of Sammallahdenmäki,http://en.wikipedia.org/wiki/Sammallahdenm%C3%A4ki,Finland,FI,"iii,iv",1999,,"Region of Satakunta, Province of Western Finland","Region of Satakunta, Province of Western Finland"
http://whc.unesco.org/en/list/59,,59,60.39722,5.32306,Bryggen,Bryggen,http://en.wikipedia.org/wiki/Bryggen,Norway,NO,iii,1979,,"City of Bergen, County of Hordaland","City of Bergen, County of Hordaland"
http://whc.unesco.org/en/list/400,,400,47.48242,19.07067,"Budapest, including the Banks of the Danube, the Buda Castle Quarter and AndrÃ¡ssy Avenue","Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue",http://en.wikipedia.org/wiki/Andr%25C3%25A1ssy_%25C3%25BAt,Hungary,HU,"ii,iv",1987,473,Budapest,Budapest
http://whc.unesco.org/en/list/524,,524,23.47944,77.73972,Buddhist Monuments at Sanchi,Buddhist Monuments at Sanchi,http://en.wikipedia.org/wiki/Sanchi,India,IN,"i,ii,iii,iv,vi",1989,,Madhya Pradesh,Madhya Pradesh
http://whc.unesco.org/en/list/660,,660,34.616667,135.733333,Buddhist Monuments in the Horyu-ji Area,Buddhist Monuments in the Horyu-ji Area,http://en.wikipedia.org/wiki/Buddhist_Monuments_in_the_H%25C5%258Dry%25C5%25AB-ji_Area,Japan,JP,"i,ii,iv,vi",1993,15,Nara Prefecture,Nara Prefecture
http://whc.unesco.org/en/list/140,,140,34.320833,71.945833,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,http://en.wikipedia.org/wiki/Takht_Bhai,Pakistan,PK,iv,1980,,North West Frontier Province,North West Frontier Province
http://whc.unesco.org/en/list/316,,316,42.3402,-3.70401,Burgos Cathedral,Burgos Cathedral,http://en.wikipedia.org/wiki/Burgos_Cathedral,Spain,ES,"ii,iv,vi",1984,,"Province of Burgos, Autonomous Community of Castile-Leon","Province of Burgos, Autonomous Community of Castile-Leon"
http://whc.unesco.org/en/list/570,,570,39.751111,20.026111,Butrint,Butrint,http://en.wikipedia.org/wiki/Butrint,Albania,AL,iii,1992,3980,"District of SarandÃ«, County of VlorÃ«","District of SarandÃ«, County of VlorÃ«"
http://whc.unesco.org/en/list/682,,682,-1.080556,29.661389,Bwindi Impenetrable National Park,Bwindi Impenetrable National Park,http://en.wikipedia.org/wiki/Bwindi_Impenetrable_National_Park,Uganda,UG,"vii,x",1994,32092,"Districts of Kabale, Kisoro and Rukungiri","Districts of Kabale, Kisoro and Rukungiri"
http://whc.unesco.org/en/list/295,,295,34.11917,35.6475,Byblos,Byblos,http://en.wikipedia.org/wiki/Byblos,Lebanon,LB,"iii,iv,vi",1984,,"City and district of Jbeil, Governorate of Mount Lebanon","City and district of Jbeil, Governorate of Mount Lebanon"
http://whc.unesco.org/en/list/198,,198,38.658611,-90.061389,Cahokia Mounds State Historic Site,Cahokia Mounds State Historic Site,http://en.wikipedia.org/wiki/Cahokia,United States of America,US,"iii,iv",1982,,"St. Louis, Illinois","St. Louis, Illinois"
http://whc.unesco.org/en/list/1351,,1351,22.608056,-102.379167,Camino Real de Tierra Adentro,Camino Real de Tierra Adentro,http://en.wikipedia.org/wiki/El_Camino_Real_de_Tierra_Adentro,Mexico,MX,"ii,iv",,3102,N22 36 29 W102 22 45,N22 36 29 W102 22 45
http://whc.unesco.org/en/list/304,,304,51.424722,-116.479722,Canadian Rocky Mountain Parks,Canadian Rocky Mountain Parks,http://en.wikipedia.org/wiki/Canadian_Rocky_Mountain_Parks_World_Heritage_Site,Canada,CA,"vii,viii",1984,2306884,Provinces of British Columbia and Alberta,Provinces of British Columbia and Alberta
http://whc.unesco.org/en/list/701,,701,5.33333,-61.5,Canaima National Park,Canaima National Park,http://en.wikipedia.org/wiki/Canaima_National_Park,Venezuela (Bolivarian Republic of),VE,"vii,viii,ix,x",1994,3000000,Bolivar State,Bolivar State
http://whc.unesco.org/en/list/770,,770,43.611389,1.416389,Canal du Midi,Canal du Midi,http://en.wikipedia.org/wiki/Canal_du_Midi,France,FR,"i,ii,iv,vi",1996,1172,Region of Midi-PyrÃ©nÃ©es (departments of Haute-Garonne and Tarn); Region of Languedoc-Roussillon (departments of l'Aude and l'Herault),Region of Midi-PyrÃ©nÃ©es (departments of Haute-Garonne and Tarn); Region of Languedoc-Roussillon (departments of l'Aude and l'Herault)
http://whc.unesco.org/en/list/496,,496,51.28,1.083333,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church","Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church",http://en.wikipedia.org/wiki/Canterbury_Cathedral,United Kingdom of Great Britain and Northern Ireland,GB,"i,ii,vi",1988,18,"County of Kent, England","County of Kent, England"
http://whc.unesco.org/en/list/1007,,1007,-34.166667,18.375,Cape Floral Region Protected Areas,Cape Floral Region Protected Areas,http://en.wikipedia.org/wiki/Cape_Floristic_Region,South Africa,ZA,"ix,x",2004,553000,"Western Cape Province, Eastern Cape Province","Western Cape Province, Eastern Cape Province"
http://whc.unesco.org/en/list/1135,,1135,41.156944,126.187222,Capital Cities and Tombs of the Ancient Koguryo Kingdom,Capital Cities and Tombs of the Ancient Koguryo Kingdom,http://en.wikipedia.org/wiki/Capital_Cities_and_Tombs_of_the_Ancient_Koguryo_Kingdom,China,CN,"i,ii,iii,iv,v",2004,4165,"Huanren County, Liaoning Province and Ji'an, Jilin Province","Huanren County, Liaoning Province and Ji'an, Jilin Province"
http://whc.unesco.org/en/list/721,,721,32.166667,-104.383333,Carlsbad Caverns National Park,Carlsbad Caverns National Park,http://en.wikipedia.org/wiki/Carlsbad_Caverns_National_Park,United States of America,US,"vii,viii",1995,18926,"Eddy County, State of New Mexico","Eddy County, State of New Mexico"
http://whc.unesco.org/en/list/398,,398,41.084806,16.270944,Castel del Monte,Castel del Monte,http://en.wikipedia.org/wiki/Castel_del_Monte,Italy,IT,"i,ii,iii",1996,3.1,"Communes of Andria and Corato, Province of Bari, Puglia Region","Communes of Andria and Corato, Province of Bari, Puglia Region"
http://whc.unesco.org/en/list/847,,847,54.041667,19.033333,Castle of the Teutonic Order in Malbork,Castle of the Teutonic Order in Malbork,http://en.wikipedia.org/wiki/Malbork_Castle,Poland,PL,"ii,iii,iv",1997,18,"City and County of Malbork, Pomeranian Voivodship (formerly Elblag Voivodship)","City and County of Malbork, Pomeranian Voivodship (formerly Elblag Voivodship)"
http://whc.unesco.org/en/list/374,,374,53.139722,-4.276944,Castles and Town Walls of King Edward in Gwynedd,Castles and Town Walls of King Edward in Gwynedd,http://en.wikipedia.org/wiki/Castles_and_Town_Walls_of_King_Edward_in_Gwynedd,United Kingdom of Great Britain and Northern Ireland,GB,"i,iii,iv",1986,6,"Gwynedd, North Wales","Gwynedd, North Wales"
http://whc.unesco.org/en/list/288,,288,50.825028,6.909778,Castles of Augustusburg and Falkenlust at Brühl,Castles of Augustusburg and Falkenlust at Brühl,"http://en.wikipedia.org/wiki/Augustusburg_and_Falkenlust_Palaces,_Br%25C3%25BChl",Germany,DE,"ii,iv",1984,89,State of North Rhine-Westphalia (Nordrhein-Westfalen),State of North Rhine-Westphalia (Nordrhein-Westfalen)
http://whc.unesco.org/en/list/988,,988,42.504722,0.803611,Catalan Romanesque Churches of the Vall de BoÃ­,Catalan Romanesque Churches of the Vall de BoÃ­,http://en.wikipedia.org/wiki/Vall_de_Bo%25C3%25AD,Spain,ES,"ii,iv",2000,,"Province of Lleida, Autonomous Community of Catalonia","Province of Lleida, Autonomous Community of Catalonia"
http://whc.unesco.org/en/list/383,,383,37.38384,-5.99155,"Cathedral, AlcÃ¡zar and Archivo de Indias in Seville","Cathedral, Alcázar and Archivo de Indias in Seville",http://en.wikipedia.org/wiki/Alc%25C3%25A1zar_of_Seville,Spain,ES,"i,ii,iii,vi",1987,12,"Province of Seville, Autonomous Community of Andalusia","Province of Seville, Autonomous Community of Andalusia"
http://whc.unesco.org/en/list/1011,,1011,40.15931,44.29514,Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,"http://en.wikipedia.org/wiki/Vagharshapat,_Armenia",Armenia,AM,"ii,iii",2000,74,Armavir Region,Armavir Region
http://whc.unesco.org/en/list/601,,601,49.253333,4.032778,"Cathedral of Notre-Dame, Former Abbey of Saint-Remi and Palace of Tau, Reims","Cathedral of Notre-Dame, Former Abbey of Saint-Remi and Palace of Tau, Reims",http://en.wikipedia.org/wiki/Reims_Cathedral,France,FR,"i,ii,vi",1991,4.51,"Department of Marne, Champagne Ardenne Region","Department of Marne, Champagne Ardenne Region"
http://whc.unesco.org/en/list/827,,827,44.64624,10.92568,"Cathedral, Torre Civica and Piazza Grande, Modena","Cathedral, Torre Civica and Piazza Grande, Modena",http://en.wikipedia.org/wiki/Modena_Cathedral,Italy,IT,"i,ii,iii,iv",1997,1.2,"City and Province of Modena, Emilia-Romagna Region","City and Province of Modena, Emilia-Romagna Region"
http://whc.unesco.org/en/list/310,,310,43.382528,-4.116167,Cave of Altamira and Paleolithic Cave Art of Northern Spain,Cave of Altamira and Paleolithic Cave Art of Northern Spain,http://en.wikipedia.org/wiki/Cave_of_Altamira_and_Paleolithic_Cave_Art_of_Northern_Spain,Spain,ES,"i,iii",1985,,"Santillana del Mar, Province and Autonomous Community of Cantabria","Santillana del Mar, Province and Autonomous Community of Cantabria"
"http://whc.unesco.org/en/list/725
http://whc.unesco.org/en/list/725",,725,48.47573,20.48687,Caves of Aggtelek Karst and Slovak Karst,Caves of Aggtelek Karst and Slovak Karst,http://en.wikipedia.org/wiki/Caves_of_Aggtelek_Karst_and_Slovak_Karst,Hungary,HU,viii,1995,56651,Slovakia,Slovakia
http://whc.unesco.org/en/list/1165,,1165,51.106947,17.077014,Centennial Hall in WrocÅaw,Centennial Hall in WrocÅaw,http://en.wikipedia.org/wiki/Wroc%25C5%2582aw,Poland,PL,"i,ii,iv",2006,37,"Silesia Region, Lower Silesian Voivodship","Silesia Region, Lower Silesian Voivodship"
http://whc.unesco.org/en/list/998,,998,-2.333333,-62.008333,Central Amazon Conservation Complex,Central Amazon Conservation Complex,http://en.wikipedia.org/wiki/Ja%25C3%25BA_National_Park,Brazil,BR,"ix,x",2000,5323018,State of Amazonas,State of Amazonas
http://whc.unesco.org/en/list/1203,,1203,7.45245,80.8021,Central Highlands of Sri Lanka,Central Highlands of Sri Lanka,http://en.wikipedia.org/wiki/Central_Highlands_of_Sri_Lanka,Sri Lanka,LK,"ix,x",,56844,N7 27 8.82 E80 48 7.56,N7 27 8.82 E80 48 7.56
http://whc.unesco.org/en/list/1328,,1328,21.039444,105.837222,Central Sector of the Imperial Citadel of Thang Long - Hanoi,Central Sector of the Imperial Citadel of Thang Long - Hanoi,http://en.wikipedia.org/wiki/Imperial_Citadel_of_Thang_Long,Viet Nam,VN,"ii,iii,vi",,18,N21 2 22 E105 50 14,N21 2 22 E105 50 14
http://whc.unesco.org/en/list/766,,766,45.333333,136.166667,Central Sikhote-Alin,Central Sikhote-Alin,http://en.wikipedia.org/wiki/Sikhote-Alin,Russian Federation,RU,x,2001,1553928,"Ternejski, Krasnoarmejski, Dalnegorski, and Pozharski Districts, Primorski Region","Ternejski, Krasnoarmejski, Dalnegorski, and Pozharski Districts, Primorski Region"
http://whc.unesco.org/en/list/1017,,1017,4,-56.5,Central Suriname Nature Reserve,Central Suriname Nature Reserve,http://en.wikipedia.org/wiki/Central_Suriname_Nature_Reserve,Suriname,SR,"ix,x",2000,1600000,District Sipaliwini,District Sipaliwini
http://whc.unesco.org/en/list/1250,,1250,19.332222,-99.188056,Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),http://en.wikipedia.org/wiki/National_Autonomous_University_of_Mexico,Mexico,MX,"i,ii,iv",2007,177,Mexico City,Mexico City
http://whc.unesco.org/en/list/206,,206,38.655,-27.22,Central Zone of the Town of Angra do Heroismo in the Azores,Central Zone of the Town of Angra do Heroismo in the Azores,http://en.wikipedia.org/wiki/Angra_do_Hero%25C3%25ADsmo,Portugal,PT,"iv,vi",1983,,RÃ©gion autonome des AÃ§ores,RÃ©gion autonome des AÃ§ores
http://whc.unesco.org/en/list/1035,,1035,-14.005694,-47.684611,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,http://en.wikipedia.org/wiki/Chapada_dos_Veadeiros_National_Park,Brazil,BR,"ix,x",2001,367356,"Central Brazil Plateau, State of GoiÃ¡s","Central Brazil Plateau, State of GoiÃ¡s"
http://whc.unesco.org/en/list/353,,353,36.063778,-107.970833,Chaco Culture,Chaco Culture,http://en.wikipedia.org/wiki/Chaco_Culture_National_Historical_Park,United States of America,US,iii,1987,,New Mexico,New Mexico
http://whc.unesco.org/en/list/1101,,1101,22.483333,73.533333,Champaner-Pavagadh Archaeological Park,Champaner-Pavagadh Archaeological Park,http://en.wikipedia.org/wiki/Champaner-Pavagadh_Archaeological_Park,India,IN,"iii,iv,v,vi",2004,1329,"Gujarat state, district of Panchmahal","Gujarat state, district of Panchmahal"
http://whc.unesco.org/en/list/366,,366,-8.1,-79.08333,Chan Chan Archaeological Zone,Chan Chan Archaeological Zone,http://en.wikipedia.org/wiki/Chan_Chan,Peru,PE,"i,iii",1986,600,District of Huanchaco,District of Huanchaco
http://whc.unesco.org/en/list/816,,816,37.55,126.983333,Changdeokgung Palace Complex,Changdeokgung Palace Complex,http://en.wikipedia.org/wiki/Changdeokgung,"Korea, Republic of",KR,"ii,iii,iv",1997,,Seoul,Seoul
http://whc.unesco.org/en/list/81,,81,48.4475,1.487222,Chartres Cathedral,Chartres Cathedral,http://en.wikipedia.org/wiki/Chartres_Cathedral,France,FR,"i,ii,iv",1979,1.06,"Department of Eure-et-Loire, Centre Region","Department of Eure-et-Loire, Centre Region"
http://whc.unesco.org/en/list/330,,330,-9.592773,-77.178454,Chavin (Archaeological Site),Chavin (Archaeological Site),http://en.wikipedia.org/wiki/Chav%25C3%25ADn_de_Huantar,Peru,PE,iii,1985,,"Ancash Department, Huari Province, Chavin District","Ancash Department, Huari Province, Chavin District"
http://whc.unesco.org/en/list/945,,945,18.940122,72.836203,Chhatrapati Shivaji Terminus (formerly Victoria Terminus),Chhatrapati Shivaji Terminus (formerly Victoria Terminus),http://en.wikipedia.org/wiki/Chhatrapati_Shivaji_Terminus,India,IN,"ii,iv",2004,2.85,"City of Mumbai, Maharashtra State","City of Mumbai, Maharashtra State"
http://whc.unesco.org/en/list/1280,,1280,-17.628069,168.177719,Chief Roi Mata's Domain,Chief Roi Mata's Domain,http://en.wikipedia.org/wiki/Roy_Mata,Vanuatu,VU,"iii,v,vi",,886,S17 37 41.05 E168 10 39.79,S17 37 41.05 E168 10 39.79
http://whc.unesco.org/en/list/1335,,1335,28.421944,106.0425,China Danxia,China Danxia,http://en.wikipedia.org/wiki/China_Danxia,China,CN,"vii,viii",,82151,N28 25 19 E106 2 33,N28 25 19 E106 2 33
http://whc.unesco.org/en/list/848,,848,34.79833,33.34333,Choirokoitia,Choirokoitia,http://en.wikipedia.org/wiki/Khirokitia,Cyprus,CY,"ii,iii,iv",1998,,District of Larnaca,District of Larnaca
