_SourcePage,name,wikipedia_link,Coordinates,Country,Criteria,Date of Inscription,size_has,Ref,Region
http://whc.unesco.org/en/list/1037,Swiss Alps Jungfrau-Aletsch,http://en.wikipedia.org/wiki/Jungfrau-Aletsch_Protected_Area,Date of Inscription: 2001,Switzerland,(vii)(viii)(ix),2007,82400.0,1037.0,N46 30 0 E8 1 60
http://whc.unesco.org/en/list/1179,Swiss Tectonic Arena Sardona,http://en.wikipedia.org/wiki/Glarus_thrust,N46 55 0 E9 15 0,Switzerland,(viii),2008,32850.0,1179.0,"Cantons of Glarus, St. Gallen and GraubÃ¼nden"
http://whc.unesco.org/en/list/166,Sydney Opera House,http://en.wikipedia.org/wiki/Sydney_Opera_House,S33 51 24 E151 12 55,Australia,(i),2007,5.8,166.0,New South Wales
http://whc.unesco.org/en/list/1200,Syracuse and the Rocky Necropolis of Pantalica,http://en.wikipedia.org/wiki/Necropolis_of_Pantalica,N37 3 33.984 E15 17 35.016,Italy,(ii)(iii)(iv)(vi),2005,,1200.0,"City and Province of Syracuse, Sicily"
http://whc.unesco.org/en/list/1346,Tabriz Historic Bazaar Complex,http://en.wikipedia.org/wiki/Tabriz_Bazaar,Date of Inscription: 2010,Iran (Islamic Republic of),(ii)(iii)(iv),,29.0,1346.0,N38 4 53 E46 17 35
http://whc.unesco.org/en/list/195,TaÃ¯ National Park,http://en.wikipedia.org/wiki/Ta%25C3%25AF_National_Park,N5 45 0 W7 40 0.012,CÃ´te d'Ivoire,(vii)(x),1982,330000.0,195.0,"Southwest region, Guiglo and Sassandra Districts"
http://whc.unesco.org/en/list/252,Taj Mahal,http://en.wikipedia.org/wiki/Taj_Mahal,N27 10 27.012 E78 2 31.992,India,(i),1983,,252.0,"Uttar Pradesh, Agra District"
http://whc.unesco.org/en/list/1077,Takht-e Soleyman,http://en.wikipedia.org/wiki/Takht-e_Soleym%25C4%2581n,N36 36 14 E47 14 6,Iran (Islamic Republic of),(i)(ii)(iii)(iv)(vi),2003,10.0,1077.0,Western Azerbaijan Province
"http://whc.unesco.org/en/list/205
http://whc.unesco.org/en/list/205",Talamanca Range-La Amistad Reserves / La Amistad National Park,http://en.wikipedia.org/wiki/La_Amistad_International_Park,"Provincias de Bocas del Toro y Chiriqui, Panama; San Jose, Cartago, Limon and Puntarenas Provinces, Costa Rica",Costa Rica,(vii)(viii)(ix)(x),1983,567845.0,205.0,[pa.gif] Panama
http://whc.unesco.org/en/list/181,Tasmanian Wilderness,http://en.wikipedia.org/wiki/Tasmanian_Wilderness,S41 34 60 E145 25 0,Australia,(iii)(iv)(vi)(vii)(viii)(ix)(x),1982,1407513.0,181.0,State of Tasmania
http://whc.unesco.org/en/list/179,Tassili n'Ajjer,http://en.wikipedia.org/wiki/Tassili_n%27Ajjer,N25 30 0 E9 0 0,Algeria,(i)(iii)(vii)(viii),1982,7200000.0,179.0,Wilayas (provinces) of Illizi and Tamanghasset
http://whc.unesco.org/en/list/139,Taxila,http://en.wikipedia.org/wiki/Taxila,N33 46 45 E72 53 15,Pakistan,(iii)(vi),1980,,139.0,Province of Punjab
http://whc.unesco.org/en/list/113,Tchogha Zanbil,http://en.wikipedia.org/wiki/Chogha_Zanbil,N32 4 59.88 E48 31 60,Iran (Islamic Republic of),(iii)(iv),1979,,113.0,Khuzestan
http://whc.unesco.org/en/list/551,Te Wahipounamu â South West New Zealand,http://en.wikipedia.org/wiki/Te_Wahipounamu,S45 2 9.7 E167 19 10.6,New Zealand,(vii)(viii)(ix)(x),1990,2600000.0,551.0,Southwest of South Island
http://whc.unesco.org/en/list/1258,Teide National Park,http://en.wikipedia.org/wiki/Teide_National_Park,N28 16 17 W16 38 37,Spain,(vii)(viii),2007,18990.0,1258.0,"Canary Island, Santa Cruz de Tenerife"
http://whc.unesco.org/en/list/704,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,http://en.wikipedia.org/wiki/Qufu,N35 36 42.012 E116 58 30,China,(i)(iv)(vi),1994,,704.0,"Qufu City, Shandong Province"
http://whc.unesco.org/en/list/392,Temple of Apollo Epicurius at Bassae,http://en.wikipedia.org/wiki/Bassae,N37 26 5.928 E21 53 48.984,Greece,(i)(ii)(iii),1986,20.0,392.0,"Prefectures of Messenia, Arcadia, and Ilia in the Western Peloponnese"
http://whc.unesco.org/en/list/881,Temple of Heaven: an Imperial Sacrificial Altar in Beijing,http://en.wikipedia.org/wiki/Temple_of_Heaven,N39 50 44 E116 26 41,China,(i)(ii)(iii),1998,,881.0,"Tiantan Park, Beijing"
http://whc.unesco.org/en/list/1224,Temple of Preah Vihear,http://en.wikipedia.org/wiki/Preah_Vihear_Temple,Date of Inscription: 2008,Cambodia,(i),,155.0,1224.0,N14 23 18 E104 41 2
http://whc.unesco.org/en/list/963,The Cathedral of St James in Å ibenik,http://en.wikipedia.org/wiki/%25C5%25A0ibenik_Cathedral,N43 44 10.644 E15 53 25.368,Croatia,(i)(ii)(iv),2000,0.1,963.0,County of Å ibenik-Knin
http://whc.unesco.org/en/list/1237,The Dolomites,http://en.wikipedia.org/wiki/Dolomites,Date of Inscription: 2009,Italy,(vii)(viii),,141903.0,1237.0,N46 36 47 E12 9 47
http://whc.unesco.org/en/list/856,"The Four Lifts on the Canal du Centre and their Environs, La LouviÃ¨re and Le Roeulx (Hainault)",http://en.wikipedia.org/wiki/Lifts_on_the_old_Canal_du_Centre,Date of Inscription: 1998,Belgium,(iii)(iv),,67.0,856.0,N50 28 51.996 E4 8 13.992
http://whc.unesco.org/en/list/438,The Great Wall,http://en.wikipedia.org/wiki/Great_Wall_of_China,N40 25 0.012 E116 4 59.988,China,(i)(ii)(iii)(iv)(vi),1987,,438.0,"Liaoning, Jilin, Hebei, Beijing, Tianjin, Shanxi, Inner Mongolia, Shaanxi, Ningxia, Gansu, Xinjiang, Shandong, Henan, Hubei, Hunan, Sichuan, Qinghai provinces, municipalities and autonomous Regions"
http://whc.unesco.org/en/list/1338,"The Jantar Mantar, Jaipur",http://en.wikipedia.org/wiki/Jantar_Mantar_(Jaipur),Date of Inscription: 2010,India,(iii)(iv),,1.87,1338.0,N26 55 29 E75 49 30
http://whc.unesco.org/en/list/933,The Loire Valley between Sully-sur-Loire and Chalonnes,http://en.wikipedia.org/wiki/Loire_Valley,Date of Inscription: 2000,France,(i)(ii)(iv),,85394.0,933.0,N47 23 56.004 E0 42 10.008
http://whc.unesco.org/en/list/670,The Sassi and the Park of the Rupestrian Churches of Matera,http://en.wikipedia.org/wiki/Matera,N40 39 59 E16 36 37,Italy,(iii)(iv)(v),1993,1016.0,670.0,"City and Province of Matera, Region of Basilicata"
http://whc.unesco.org/en/list/798,The Sundarbans,http://en.wikipedia.org/wiki/Sundarbans,N21 56 60 E89 10 59.988,Bangladesh,(ix)(x),1997,139500.0,798.0,South-Western Region (Khulna Division)
http://whc.unesco.org/en/list/787,The Trulli of Alberobello,http://en.wikipedia.org/wiki/Alberobello,N40 46 57 E17 14 12.984,Italy,(iii)(iv)(v),1996,11.0,787.0,"Province of Bari, Puglia Region"
"http://whc.unesco.org/en/list/1314
http://whc.unesco.org/en/list/1314",The Wadden Sea,http://en.wikipedia.org/wiki/Wadden_Sea,N53 31 43 E8 33 22,Germany,(viii)(ix)(x),2009,968.0,1314.0,[nl.gif] Netherlands
http://whc.unesco.org/en/list/44,Thracian Tomb of Kazanlak,http://en.wikipedia.org/wiki/Thracian_Tomb_of_Kazanlak,N42 37 0 E25 23 60,Bulgaria,(i)(iii)(iv),1979,0.02,44.0,"Kazanlak, Province of Stara Zagora"
http://whc.unesco.org/en/list/359,Thracian Tomb of Sveshtari,http://en.wikipedia.org/wiki/Thracian_Tomb_of_Sveshtari,N43 40 0.012 E26 40 0.012,Bulgaria,(i)(iii),1985,648.0,359.0,Razgrad Province
http://whc.unesco.org/en/list/884,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",http://en.wikipedia.org/wiki/Three_Castles_of_Bellinzona,N46 11 35.304 E9 1 20.712,Switzerland,(iv),2000,,884.0,Bellinzona - Canton of Ticino
http://whc.unesco.org/en/list/1083,Three Parallel Rivers of Yunnan Protected Areas,http://en.wikipedia.org/wiki/Three_Parallel_Rivers_of_Yunnan_Protected_Areas,N27 53 42 E98 24 23,China,(vii)(viii)(ix)(x),2003,,1083.0,"Lijiang Prefecture, Diqing Tibetan Autonomous Prefecture and Nujiang Lisu Autonomous Prefecture, Yunnan Province"
http://whc.unesco.org/en/list/591,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,http://en.wikipedia.org/wiki/Thungyai_Naresuan_Wildlife_Sanctuary,N15 19 59.988 E98 55 0.012,Thailand,(vii)(ix)(x),1991,622200.0,591.0,"Kanchanaburi, Tak and Uthai Thani provinces"
http://whc.unesco.org/en/list/64,Tikal National Park,http://en.wikipedia.org/wiki/Tikal,N17 13 0 W89 37 0,Guatemala,(i)(iii)(iv)(ix)(x),1979,57600.0,64.0,Department of El Peten
http://whc.unesco.org/en/list/119,Timbuktu,http://en.wikipedia.org/wiki/Timbuktu,N16 46 24 W2 59 58,Mali,(ii)(iv)(v),1988,,119.0,Circle and Region of Tombouctou
http://whc.unesco.org/en/list/194,Timgad,http://en.wikipedia.org/wiki/Timgad,N35 27 0 E6 37 59.988,Algeria,(ii)(iii)(iv),1982,0.04,194.0,"Commune of Timgad, Wilaya (province) of Batna"
http://whc.unesco.org/en/list/193,Tipasa,http://en.wikipedia.org/wiki/Tipaza,N36 32 60 E2 22 60,Algeria,(iii)(iv),1982,52.0,193.0,Commune and Wilaya (province) of Tipasa
http://whc.unesco.org/en/list/567,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,http://en.wikipedia.org/wiki/Tiwanaku,S16 33 30 W68 40 40.008,Bolivia (Plurinational State of),(iii)(iv),2000,,567.0,"Province of Ingavi, Department of La Paz"
http://whc.unesco.org/en/list/12,Tiya,http://en.wikipedia.org/wiki/Tiya,N8 26 5.676 E38 36 43.56,Ethiopia,(i)(iv),1980,,12.0,"Sodo woreda, Gurage zone, Southern Nation Nationalities & Peoples Region"
http://whc.unesco.org/en/list/1063,Tokaj Wine Region Historic Cultural Landscape,http://en.wikipedia.org/wiki/Tokaj-Hegyalja,N48 8 60 E21 21 0,Hungary,(iii)(v),2002,13255.0,1063.0,County of Borsod-AbaÃºj-ZemplÃ©n
http://whc.unesco.org/en/list/1139,Tomb of Askia,http://en.wikipedia.org/wiki/Tomb_of_Askia,N16 17 23.28 E0 2 40.416,Mali,(ii)(iii)(iv),2004,4.24,1139.0,"City, Circle and Region of Gao"
http://whc.unesco.org/en/list/1022,Tombs of Buganda Kings at Kasubi,http://en.wikipedia.org/wiki/Kasubi_Tombs,N0 20 55 E32 33 5,Uganda,(i)(iii)(iv)(vi),2001,27.0,1022.0,Kampala District
http://whc.unesco.org/en/list/421,Tongariro National Park,http://en.wikipedia.org/wiki/Tongariro_National_Park,Date of Inscription: 1990,New Zealand,(vi)(vii)(viii),1993,79596.0,421.0,S39 17 27 E175 33 44
http://whc.unesco.org/en/list/1312,Tower of Hercules,http://en.wikipedia.org/wiki/Tower_of_Hercules,Date of Inscription: 2009,Spain,(iii),,233.0,1312.0,N43 23 9 W8 24 23
http://whc.unesco.org/en/list/488,Tower of London,http://en.wikipedia.org/wiki/Tower_of_London,N51 30 29 E0 4 34,United Kingdom of Great Britain and Northern Ireland,(ii)(iv),1988,,488.0,"London Borough of Tower Hamlets, England"
http://whc.unesco.org/en/list/1087,Town Hall and Roland on the Marketplace of Bremen,http://en.wikipedia.org/wiki/Town_Hall_of_Bremen,N53 4 33.5 E8 48 26.9,Germany,(iii)(iv)(vi),2004,0.29,1087.0,Bremen (city-state)
http://whc.unesco.org/en/list/624,Town of Bamberg,http://en.wikipedia.org/wiki/Bamberg,N49 53 30 E10 53 20,Germany,(ii)(iv),1993,142.0,624.0,District of Upper Franconia
http://whc.unesco.org/en/list/479,Town of Luang Prabang,http://en.wikipedia.org/wiki/Luang_Prabang,N19 53 20.004 E102 7 59.988,Lao People's Democratic Republic,(ii)(iv)(v),1995,,479.0,Province of Luang Prabang
http://whc.unesco.org/en/list/460,Trinidad and the Valley de los Ingenios,http://en.wikipedia.org/wiki/Valley_de_los_Ingenios,N21 48 11 W79 59 4,Cuba,(iv)(v),1988,,460.0,Province of Sancti Spiritus
http://whc.unesco.org/en/list/1167,Tropical Rainforest Heritage of Sumatra,http://en.wikipedia.org/wiki/Tropical_Rainforest_Heritage_of_Sumatra,S2 30 0 E101 30 0,Indonesia,(vii)(ix)(x),2004,2595124.0,1167.0,"Provinces of Nanggroe Aceh Darussalam, Sumatra Utara (North Sumatra), Jambi, Sumatra Barat (West Sumatra), Sumatra Selatan (South Sumatra), Bengkulu, and Lampung on the Island of Sumatra"
http://whc.unesco.org/en/list/494,Tsingy de Bemaraha Strict Nature Reserve,http://en.wikipedia.org/wiki/Tsingy_de_Bemaraha_Strict_Nature_Reserve,S18 40 0.012 E44 45 0,Madagascar,(vii)(x),1990,152000.0,494.0,"Centre Ouest, dans le Fivondronana d'Antsalova et le Faritany de Mahajanga"
http://whc.unesco.org/en/list/1021,Tsodilo,http://en.wikipedia.org/wiki/Tsodilo,S18 45 0 E21 43 60,Botswana,(i)(iii)(vi),2001,4800.0,1021.0,"The Ngamiland District, north-west Botswana"
http://whc.unesco.org/en/list/653,Tubbataha Reefs Natural Park,http://en.wikipedia.org/wiki/Tubbataha_Reef,N8 57 12 E119 52 3,Philippines,(vii)(ix)(x),1993,130028.0,653.0,"Municipality of Cagayancillo, Province of Palawan"
http://whc.unesco.org/en/list/1052,Tugendhat Villa in Brno,http://en.wikipedia.org/wiki/Villa_Tugendhat,N49 12 25.86 E16 36 57.8,Czech Republic,(ii)(iv),2001,0.73,1052.0,South Moravian Region
http://whc.unesco.org/en/list/1255,Twyfelfontein or /Ui-//aes,http://en.wikipedia.org/wiki/Twyfelfontein,S20 35 44.1 E14 22 21.3,Namibia,(iii)(v),2007,57.0,1255.0,Kunene Region
http://whc.unesco.org/en/list/299,Tyre,http://en.wikipedia.org/wiki/Tyre,N33 16 18.984 E35 11 39.984,Lebanon,(iii)(vi),1984,154.0,299.0,"City and District of Tyre, Governorate of South Lebanon"
http://whc.unesco.org/en/list/608,Ujung Kulon National Park,http://en.wikipedia.org/wiki/Ujung_Kulon_National_Park,S6 45 0 E105 19 60,Indonesia,(vii)(x),1991,76200.0,608.0,Provinces of Banten (formerly West Java) and Lampung
http://whc.unesco.org/en/list/985,uKhahlamba / Drakensberg Park,http://en.wikipedia.org/wiki/UKhahlamba_/_Drakensberg_Park,S29 22 59.988 E29 32 26.016,South Africa,(i)(iii)(vii)(x),2000,242813.0,985.0,KwaZulu-Natal
http://whc.unesco.org/en/list/447,Uluru-Kata Tjuta National Park,http://en.wikipedia.org/wiki/Ulu%25E1%25B9%259Fu-Kata_Tju%25E1%25B9%25AFa_National_Park,S25 19 60 E131 0 0,Australia,(v)(vi)(vii)(viii),1987,132566.0,447.0,Northern territory
http://whc.unesco.org/en/list/1093,Um er-Rasas (Kastrom Mefa'a),http://en.wikipedia.org/wiki/Umm_ar-Rasas,N31 30 6.012 E35 55 14.016,Jordan,(i)(iv)(vi),2004,24.0,1093.0,Madaba Governorate
http://whc.unesco.org/en/list/876,University and Historic Precinct of AlcalÃ¡ de Henares,http://en.wikipedia.org/wiki/Alcal%25C3%25A1_de_Henares,N40 28 53 W3 22 5,Spain,(ii)(iv)(vi),1998,,876.0,Province and Autonomous Community of Madrid
http://whc.unesco.org/en/list/1066,Upper Middle Rhine Valley,http://en.wikipedia.org/wiki/Rhine_Gorge,N50 10 25 E7 41 39,Germany,(ii)(iv)(v),2002,27250.0,1066.0,States of Rhineland-Palatinate (Rheinland-Pfalz) and Hesse (Hessen)
http://whc.unesco.org/en/list/709,Upper Svaneti,http://en.wikipedia.org/wiki/Svaneti,N42 54 59.004 E43 0 41.004,Georgia,(iv)(v),1996,1.06,709.0,"Village of Chajashi, Mestia district, Region of Samegrelo-Zemo Svateni"
http://whc.unesco.org/en/list/1202,Urban Historic Centre of Cienfuegos,http://en.wikipedia.org/wiki/Cienfuegos,N22 8 49.992 W80 27 10.008,Cuba,(ii)(v),2005,,1202.0,Municipality of Cienfuegos
http://whc.unesco.org/en/list/58,Urnes Stave Church,http://en.wikipedia.org/wiki/Urnes_Stave_Church,Date of Inscription: 1979,Norway,(i)(ii)(iii),,,58.0,N61 17 60 E7 19 59.988
"http://whc.unesco.org/en/list/769
http://whc.unesco.org/en/list/769",Uvs Nuur Basin,http://en.wikipedia.org/wiki/Uvs_Nuur,"Uvs Aimag, Zavhan Aimag, Huvsgul Aimag (Mongolia); Mongun-Taiga Kojuun, Ovur Kojuun, Tes-Khem Kojuun, Ersin Kojuun (Tuva)",Mongolia,(ix)(x),2003,898064.0,769.0,[ru.gif] Russian Federation
http://whc.unesco.org/en/list/1026,Val d'Orcia,http://en.wikipedia.org/wiki/Val_d%27Orcia,N43 4 0 E11 33 0,Italy,(iv)(vi),2004,61188.0,1026.0,"Province of Siena, Tuscany"
http://whc.unesco.org/en/list/261,Vallée de Mai Nature Reserve,http://en.wikipedia.org/wiki/Vall%25C3%25A9e_de_Mai,S4 19 45.012 E55 44 15,Seychelles,(vii)(viii)(ix)(x),1983,20.0,261.0,"Praslin Island, 50km north-east of MahÃ©."
http://whc.unesco.org/en/list/1134,Varberg Radio Station,http://en.wikipedia.org/wiki/Grimeton_VLF_transmitter,N57 6 0 E12 22 60,Sweden,(ii)(iv),2004,109.0,1134.0,County of Halland
http://whc.unesco.org/en/list/481,Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape,http://en.wikipedia.org/wiki/Vat_Phou,N14 49 59.988 E105 47 60,Lao People's Democratic Republic,(iii)(iv)(vi),2001,39000.0,481.0,Champasak Province
http://whc.unesco.org/en/list/286,Vatican City,http://en.wikipedia.org/wiki/Vatican_City,N41 54 7.776 E12 27 26.496,Holy See,(i)(ii)(iv)(vi),1984,,286.0,Vatican City State
http://whc.unesco.org/en/list/1143,VegaÃ¸yan -- The Vega Archipelago,http://en.wikipedia.org/wiki/Vega%C3%B8yan,N65 37 0.012 E11 45 0,Norway,(v),2004,103710.0,1143.0,"Nordland, Vega"
http://whc.unesco.org/en/list/394,Venice and its Lagoon,http://en.wikipedia.org/wiki/Venice,N45 26 3.5 E12 20 20.2,Italy,(i)(ii)(iii)(iv)(v)(vi),1987,,394.0,"Province of Venezia, Veneto Region"
http://whc.unesco.org/en/list/751,Verla Groundwood and Board Mill,http://en.wikipedia.org/wiki/Verla,N61 3 42.984 E26 38 26.988,Finland,(iv),1996,23.0,751.0,"Municipalities of Jaala and Valkeala, Region of Kymenlaakso, Province of Southern Finland"
http://whc.unesco.org/en/list/84,"Vézelay, Church and Hill",http://en.wikipedia.org/wiki/V%25C3%25A9zelay_Abbey,N47 27 59 E3 44 54,France,(i)(vi),1979,183.0,84.0,"Department of Yonne, Bourgogne Region"
http://whc.unesco.org/en/list/907,Villa Adriana (Tivoli),http://en.wikipedia.org/wiki/Hadrian%27s_Villa,N41 56 39 E12 46 19.1,Italy,(i)(ii)(iii),1999,80.0,907.0,"Province of Rome, Region of Latium"
http://whc.unesco.org/en/list/1025,"Villa d'Este, Tivoli",http://en.wikipedia.org/wiki/Villa_d%27Este,N41 57 50.1 E12 47 46.5,Italy,(i)(ii)(iii)(iv)(vi),2001,4.5,1025.0,"Province of Rome, Region of Latium"
http://whc.unesco.org/en/list/832,Villa Romana del Casale,http://en.wikipedia.org/wiki/Villa_Romana_del_Casale,N37 21 57.996 E14 20 3.012,Italy,(i)(ii)(iii),1997,8.92,832.0,"Piazza Armerina, Province of Enna, Sicily"
http://whc.unesco.org/en/list/596,Villages with Fortified Churches in Transylvania,http://en.wikipedia.org/wiki/Fortified_churches_in_Transylvania,N46 8 9 E24 46 23,Romania,(iv),1993,553.0,596.0,"Counties of Alba, Brasov, Harghita, MureÅ, Sibiu, Region of Transylvania"
http://whc.unesco.org/en/list/541,Vilnius Historic Centre,http://en.wikipedia.org/wiki/Vilnius_Old_Town,N54 41 12.012 E25 17 35.016,Lithuania,(ii)(iv),1994,,541.0,City of Vilnius
http://whc.unesco.org/en/list/840,ViÃ±ales Valley,http://en.wikipedia.org/wiki/Vi%25C3%25B1ales_Valley,N22 37 0.012 W83 43 0.012,Cuba,(iv),1999,,840.0,Province of Pinar del Rio
http://whc.unesco.org/en/list/719,Virgin Komi Forests,http://en.wikipedia.org/wiki/Virgin_Komi_Forests,N65 4 0.012 E60 8 60,Russian Federation,(vii)(ix),1995,3280000.0,719.0,Komi Republic
http://whc.unesco.org/en/list/63,Virunga National Park,http://en.wikipedia.org/wiki/Virunga_National_Park,N0 55 0 E29 10 0,Democratic Republic of the Congo,(vii)(viii)(x),1979,800000.0,63.0,Province of North-Kivu and Orientale province
http://whc.unesco.org/en/list/1217,Vizcaya Bridge,http://en.wikipedia.org/wiki/Vizcaya_Bridge,N43 19 23.43 W3 01 00.60,Spain,(i)(ii),2006,0.86,1217.0,"Basque Country, Province of Bizjaia,"
http://whc.unesco.org/en/list/622,VlkolÃ­nec,http://en.wikipedia.org/wiki/Vlkol%C3%ADnec,N49 1 59.988 E19 16 59.988,Slovakia,(iv)(v),1993,4.9,622.0,"RuÅ¾omberok District, Zilina Region"
http://whc.unesco.org/en/list/765,Volcanoes of Kamchatka,http://en.wikipedia.org/wiki/Kamchatka_Peninsula,Date of Inscription: 1996,Russian Federation,(vii)(viii)(ix)(x),2001,3830200.0,765.0,N56 19 60 E158 30 0
http://whc.unesco.org/en/list/687,VÃ¶lklingen Ironworks,http://en.wikipedia.org/wiki/V%25C3%25B6lklingen_Ironworks,N49 14 39.984 E6 50 60,Germany,(ii)(iv),1994,,687.0,State of Saarland
http://whc.unesco.org/en/list/1162,Vredefort Dome,http://en.wikipedia.org/wiki/Vredefort_crater,S26 51 36 E27 15 36,South Africa,(viii),2005,30000.0,1162.0,Northwest and Free State provinces
http://whc.unesco.org/en/list/749,W National Park of Niger,http://en.wikipedia.org/wiki/W_National_Park,N12 20 60 E2 21 0,Niger,(ix)(x),1996,220000.0,749.0,"DÃ©partment de Tillaberi, arrondisement de Say"
http://whc.unesco.org/en/list/970,Wachau Cultural Landscape,http://en.wikipedia.org/wiki/Wachau,N48 21 52 E15 26 3,Austria,(ii)(iv),2000,18387.0,970.0,"Towns of Krems and Melk, Lower Austria"
http://whc.unesco.org/en/list/1186,Wadi Al-Hitan (Whale Valley),http://en.wikipedia.org/wiki/Wadi_Al-Hitan,N29 19 59.988 E30 10 59.988,Egypt,(viii),2005,20015.0,1186.0,Faiyum Governorate
http://whc.unesco.org/en/list/958,Walled City of Baku with the Shirvanshah's Palace and Maiden Tower,http://en.wikipedia.org/wiki/Baku,N40 22 0 E49 49 60,Azerbaijan,(iv),2000,22.0,958.0,Apsheron peninsula
http://whc.unesco.org/en/list/897,Wartburg Castle,http://en.wikipedia.org/wiki/Wartburg,N50 58 0.4 E10 18 25.2,Germany,(iii)(vi),1999,,897.0,"Eisenach, State of Thuringia (ThÃ¼ringen)"
"http://whc.unesco.org/en/list/354
http://whc.unesco.org/en/list/354",Waterton Glacier International Peace Park,http://en.wikipedia.org/wiki/Waterton_Glacier_International_Peace_Park,"Province of Alberta, Canada; State of Montana, USA",Canada,(vii)(ix),1995,457614.0,354.0,[us.gif] United States of America
http://whc.unesco.org/en/list/1195,West Norwegian Fjords â Geirangerfjord and NÃ¦rÃ¸yfjord,http://en.wikipedia.org/wiki/Geirangerfjord,N62 7 0.012 E7 10 0.012,Norway,(vii)(viii),2005,,1195.0,Counties of MÃ¸re & Romsdal and Sogn & Fjordane
